种类,TF-IDF,关键词
体育,0.5888490789415824,科比
房产,0.638165071633683,公积金
财经,0.653611768623885,味千
汽车,0.5375536345043366,昌河
体育,0.6483696874729747,乔丹
汽车,0.4627228532291996,导航
其他,0.6049642328721978,社区卫生
体育,0.48779797955056003,内马尔
科技,0.4548810382620474,faraday
汽车,0.3150534066721325,文德恩
汽车,0.7702351720756737,nv200
科技,0.8470562482667363,ibm
其他,0.4820281264933082,谢连斌
体育,0.4373741938180701,这名
房产,0.26461600136729935,政策
娱乐,0.5337884781253203,伍佰
其他,0.5935383081326726,考试
科技,0.5234816073011431,双十
体育,0.36637703807231636,四川队
汽车,0.3441123809084126,国产
娱乐,0.6418023842505229,周传雄
其他,0.47270053280068797,保龄球
科技,0.5620520559678741,特斯拉
汽车,0.33076606244245454,智跑
汽车,0.6498997682933324,租赁
科技,0.48794797848349625,物流
其他,0.7523892961630756,南商
体育,0.4143658025281734,天津泰达
房产,0.3245462972710363,金融
其他,0.34464726277082625,侮辱
房产,0.4972816449090996,冼村
科技,0.7377445955954712,square
财经,0.4388956961549166,欧佩克
科技,0.3449880277974695,基因
科技,0.49885542378792735,谷歌
财经,0.3478877013947844,林带
体育,0.5534285526674443,慈世平
其他,0.5691888203565278,朝鲜
体育,0.356316046673912,中奖
房产,0.4166381425875726,房企
其他,0.416902563145712,合肥
财经,0.34161748543935455,大运会
房产,0.355167647610443,调控
科技,0.5716396154439335,富士康
娱乐,0.45158357403013055,北野武
体育,0.5164296424985229,马布里
财经,0.274732142054062,期货价格
房产,0.38589692571216266,恒大
娱乐,0.5056781971091976,任某
体育,0.7864341764275733,奥登
体育,0.41089673084340883,本期
房产,0.4333120371197774,孙先生
房产,0.5228680685343717,华润
科技,0.3578362455952008,服务行业
科技,0.5807139576944657,访问
财经,0.4483589446296124,香港
科技,0.5231954193429482,通信
财经,0.4612378308403184,得票率
财经,0.35025210770063925,涨幅
汽车,0.37964729736537595,改款
房产,0.7804848564722204,南沙
娱乐,0.6319974498214412,芦田爱菜
汽车,0.3688818572033214,奔驰
房产,0.4548628121059629,佳兆业
科技,0.6488968257457325,掌贝
其他,0.3145611808705629,云端
娱乐,0.4707655046684399,董平
房产,0.503662034841817,租房
娱乐,0.358748006531911,晶晶
体育,0.4247584644143186,豪尔赫
财经,0.34273259950048246,万吨
科技,0.4738314562783917,中位值
汽车,0.8862929430026122,手刹
房产,0.35223117326099596,美术馆
娱乐,0.776547896404829,大张伟
体育,0.34100478146891977,nba
科技,0.5864422577344689,京东
汽车,0.7336380882425115,思域
汽车,0.384010879902069,傲虎
科技,0.6661817639454762,戴尔
其他,0.5080557000387651,报告会
娱乐,0.7635134158918916,陈冠希
其他,0.4206332457395155,预警
体育,0.30437326773291484,阿圭罗
科技,0.5326044063855906,电动车
科技,0.5646216866402216,telegram
财经,0.42276008199932974,成交量
其他,0.33256923880475897,资格赛
汽车,0.29078460476436835,库存
财经,0.37379195278998906,法案
房产,0.5130406281468134,沉降
娱乐,0.4732917214471689,梅子
体育,0.41209235853286136,希伯特
其他,0.476672397705541,恒大
体育,0.4501330079161681,莱万
财经,0.4424236649268485,积水
体育,0.4636911902850424,霍华德
科技,0.38690482248272523,序列号
财经,0.5227674930343399,吕丽萍
财经,0.27911452459095065,股市
其他,0.41202311746344106,大会
房产,0.40228658235009135,金融城
娱乐,0.36089066834460043,吉首市
体育,0.349790545864459,灰熊
其他,0.2929816598123148,欧弟
娱乐,0.8006930270901705,艾米
房产,0.6361728935750118,西丽
汽车,0.7224442036304222,高田
财经,0.6163555220470607,建中
财经,0.4839236698929546,责任
其他,0.5130343364993052,朱永彩
房产,0.39206785147718004,成交
房产,0.35188605327892764,雅苑
娱乐,0.6331514581973251,无价之宝
体育,0.38426804279448684,足协
其他,0.7427770308120657,青蛙
汽车,0.6230619965514066,酒精
汽车,0.27898333609333636,涡轮
科技,0.4393233419786669,猎豹
其他,0.44859881472023944,母婴
娱乐,0.515121320115047,chok
汽车,0.3816021582460073,车辆
科技,0.6241225468433658,卫星
财经,0.8196637523677427,国库
其他,0.42898242789548974,储备
娱乐,0.35535222893517715,cw
房产,0.4075602611610942,建筑
娱乐,0.567158182065831,房祖名
体育,0.6504415022017277,卡瓦
其他,0.7474985797018862,中产阶级
房产,0.4364505257071109,住房
汽车,0.6652109819001104,英致
财经,0.0,['00']
汽车,0.3985637365330346,斯柯达
房产,0.6452354771451656,房产税
娱乐,0.5813416517675511,摩丝
科技,0.6206491066459002,火山
娱乐,0.5170902546970213,宋轶
汽车,0.516829061912605,h7
财经,0.28480665991183907,沪市
房产,0.37748282129210164,南京
其他,0.40343274677890484,['东海舰队']
体育,0.7100234712451221,科比
娱乐,0.6000995059627953,郭敬明
房产,0.5952010360404538,调控
财经,0.7022941807361547,快递
其他,0.38571692292185755,央企
体育,0.5025580003412256,泰拳
娱乐,0.27926737512038197,forever
房产,0.3175782979138779,观望
财经,0.5457882103920574,闲置
娱乐,0.6047449873148583,徐仁英
财经,0.7588837296469328,评级
房产,0.39866571165439346,申报
汽车,0.49240585134821696,5008
科技,0.42002098176348607,男孩
体育,0.37274816023343316,羽毛球
其他,0.4265094945306461,食品药品
体育,0.43656871987567386,张呈栋
财经,0.7104323565593127,索罗斯
娱乐,0.5521892133441382,李菲
娱乐,0.5954834673776127,赵寅成
其他,0.5479417604329514,小编
科技,0.6086162806592093,有品
汽车,0.24747984268698855,社区
科技,0.4343277312552273,经营者
其他,0.4826092310625572,考试
体育,0.6261812189720231,伊布
娱乐,0.7554619071218466,刘惜
房产,0.6218135448580605,约见
体育,0.6231818538262295,梅西
科技,0.4538103857397629,芯片
其他,0.5048138013011971,圣诞
体育,0.484524578132634,快船
娱乐,0.708115284268768,李玉刚
房产,0.4004061904394889,选房
娱乐,0.5920971033844508,苏素
其他,0.5626650670864395,中阳
科技,0.7138242100345663,埃森
汽车,0.2639014693674108,车型
房产,0.3007779626552182,扣除
娱乐,0.5520895599858439,赛尔
体育,0.4655052997963793,杰特
其他,0.39815200125603417,wooster
科技,0.6102098807766876,虚拟现实
体育,0.4040545508704133,利物浦
汽车,0.635318707228626,瑞纳
科技,0.47850972373728284,spotify
其他,0.43953507009651843,撞断
娱乐,0.33165050311697747,['flow']
汽车,0.6410854796120774,轮胎
科技,0.6924910346668404,梅耶尔
其他,0.40609460463794134,如厕
娱乐,0.47752918458877247,陆翊
房产,0.49311123584366146,房产税
娱乐,0.7084575409189096,黄圣依
体育,0.35573168932356375,郑智
其他,0.7330640860654218,公房
科技,0.5073188111365392,迪斯尼
财经,0.625671607592087,股市
体育,0.5404967730939068,阿圭罗
娱乐,0.602371318799493,克里斯
科技,0.4153619343223303,上座率
其他,0.7731877305060995,秋裤
体育,0.39656453747231984,['卡诺']
娱乐,0.5079065706160842,吴中
财经,0.3798483503672869,医管局
房产,0.3362573282726507,公司
娱乐,0.7276806204101698,汪小菲
体育,0.36249396065895007,奥登
其他,0.36828032048380965,['党团']
汽车,0.5910541150389623,水箱
房产,0.44315384531389074,现房
财经,0.3666069431528698,股市
房产,0.4490570094961,成交
财经,0.279627532972901,沪市
财经,0.6998540006124578,艺术节
房产,0.4211973784687702,搬运
娱乐,0.5161001899260967,演员
体育,0.760360962080646,跑步
其他,0.5369393243539978,阿黛尔
娱乐,0.4401543325744911,刘老根
科技,0.6226377074347926,反物质
汽车,0.7523595985322737,雷克萨斯
汽车,0.4898089360573065,gti
财经,0.26287526575149717,本周
娱乐,0.4328949818927726,邹涵
房产,0.6556514731032326,百货
娱乐,0.36045311417018855,['怀恩']
其他,0.4410015729060427,少数民族
财经,0.5468991869527817,煤炭
科技,0.6201623397412592,流量
汽车,0.54171727129884,马英九
汽车,0.502950536344455,吉利
房产,0.4393456610264127,五里河
其他,0.4499278153503418,萨莱诺
体育,0.5418604574189908,蔡斌
娱乐,0.5370610485814667,范玮琪
房产,0.37763148011826164,启德
汽车,0.766714319359526,高田
其他,0.4918043423264371,熊跃辉
体育,0.5605529689351256,帆船
娱乐,0.7033090499578958,龚泽艺
房产,0.3421224384332819,多万元
娱乐,0.5774767947965226,gaga
其他,0.292095147421003,效益
科技,0.4243814229186252,中信银行
汽车,0.483880986406555,s500
其他,0.361094837798814,枪支弹药
财经,0.5181089901961257,港股
房产,0.43960789972290987,调控
房产,0.46233006156817374,房产税
娱乐,0.6983848793017146,春华
财经,0.5421177978937097,萨特
汽车,0.44214517225411104,macan
财经,0.42961306622607176,巴里坤
科技,0.4924851582114598,探测器
体育,0.48064799054192087,付玉培
其他,0.3737393360399431,['砚田']
体育,0.4045856534968683,北京队
娱乐,0.3817141399566608,卫视
房产,0.411146995406622,龙湖
其他,0.3588289745103907,河紫
财经,0.4365588554485868,孙先生
其他,0.3029395524180087,['wbfklz']
体育,0.4638832307721302,学生
娱乐,0.3983405968433335,慵懒
房产,0.7503714995860574,梅林
财经,0.5318719109191633,福岛
财经,0.5822554638741652,阿富汗
体育,0.4018662434283608,金球奖
科技,0.5909805371213349,恒星
汽车,0.5543447739373105,销量
其他,0.35630910597345716,穆哈
财经,0.3853843063713005,裸婚
体育,0.6242547162763811,华天
其他,0.3751176215377972,驾校
科技,0.6800705659627584,square
汽车,0.5109477519734201,q7
科技,0.539290247334268,洋钱
体育,0.5692074705122196,科托
娱乐,0.5749959288881539,齐千郡
房产,0.3920759625424449,条例
娱乐,0.5969024956585747,马苏
其他,0.8879594937722076,阿权
科技,0.4724950181480129,中国
汽车,0.52204605689896,xl
娱乐,0.3834108624112693,['neon']
其他,0.45298098711512486,['冯茵']
科技,0.6639339284216171,耳机
房产,0.2970533549749684,香市
汽车,0.5198897700193726,保时捷
汽车,0.6087208020818936,观致
科技,0.23045232971966528,法国巴黎
财经,0.3917165267896924,江阴
体育,0.34399663684879245,皮蓬
娱乐,0.47077471620053596,加贺
房产,0.41984128745349847,中信
汽车,0.44214517225411104,macan
财经,0.3491563778779291,六省
财经,0.44104508843614987,精矿
科技,0.8208305114060371,ipad
娱乐,0.46836357600900813,艾米
房产,0.3503797096015438,成交量
科技,0.4968044151615632,谷歌
房产,0.372249003747593,东莞
财经,0.4659885416396201,国家海洋局
科技,0.5702747203387176,谷歌
体育,0.5577625526772978,北控
娱乐,0.4581516530038017,谢君豪
房产,0.4285711940412311,澳门
财经,0.27436653532325855,期货价格
房产,0.4372995807813019,门市价
体育,0.4779990511989556,本期
其他,0.450020355928136,南站
房产,0.5155670002645526,督查组
体育,0.5019585961746148,孙先生
体育,0.40817618743090106,比赛
娱乐,0.4422673621948477,田中
科技,0.6013542744560924,索尼
房产,0.598474623920379,预售
财经,0.6509313286024025,卖空
财经,0.3298349699178333,会议记录
科技,0.6714834184366075,ivvi
科技,0.5706451254399286,京东
其他,0.551417594694567,潮惠
体育,0.6385376695036337,国安
其他,0.46854450189874136,暴雪
财经,0.4388956961549166,欧佩克
科技,0.7602361476550583,租车
房产,0.5925616836644364,陈家祠
汽车,0.5257601641991322,科威
科技,0.5166451806799213,expedia
其他,0.24717350474036956,雄鹿
娱乐,0.707698825017134,蓝精灵
房产,0.3941733246791404,楼市
体育,0.38127891392707314,阿森纳
其他,0.4180052789626356,大宗
科技,0.4859372124160571,驾校
汽车,0.8302417492530058,迈腾
房产,0.3402080688679661,房地产
体育,0.37826585993461126,桑奇斯
其他,0.5329591376081128,列车
科技,0.6539469476533831,蓝港
汽车,0.5461814022405819,思铂
汽车,0.5079190956791568,奥迪
体育,0.576951406751385,莱曼
科技,0.7480486906985644,黑莓
其他,0.3717683001102844,王振川
娱乐,0.530696190256285,哈利
体育,0.6271893204304899,库里
其他,0.5858100601518286,火山
汽车,0.41356076457139357,销量
科技,0.6501046391047408,双十
汽车,0.3651451740238065,elantra
汽车,0.3455658902475642,系列
体育,0.7017136581685416,科比
体育,0.3854299095180516,媒体
房产,0.44096345063619297,谢晓丹
财经,0.36160853192087683,巴黎
财经,0.6223223834847472,高铁
房产,0.3648811087532287,楼盘
体育,0.35226429073772625,杜兰特
其他,0.742761949086645,三剑客
财经,0.30435320139479605,阿德里安
房产,0.5201291588506987,改造
汽车,0.2944242959088133,迈锐宝
体育,0.4604919522949177,快船
其他,0.4523721436975019,交通拥堵
体育,0.4867823065182975,贵州
房产,0.7046238187639524,房产税
财经,0.9006509154864999,东盟
娱乐,0.3888600406024915,三人行
房产,0.7721324583441199,产权
娱乐,0.41321351671281226,便衣
财经,0.2826841179312396,文化部
汽车,0.6153107026722378,停车
汽车,0.5919063189357403,丰田
汽车,0.3968838764316569,销量
体育,0.7120732896622082,霍福德
娱乐,0.4501642889659079,樊少皇
汽车,0.40673718128365016,昂科威
科技,0.47055927566654926,好车
娱乐,0.523474991711149,俊杰
体育,0.5593590325927513,李霄鹏
娱乐,0.5866376616837446,['21682']
财经,0.6568055565250326,卖空
汽车,0.40565525529354374,改款
房产,0.6224517181028726,房产税
体育,0.651146635153575,梅内塞
其他,0.5057931971189532,明少
房产,0.5195225788295488,二手房
财经,0.5781455534263286,种子
财经,0.4954481479457674,['卡特彼勒']
房产,0.41664335285951504,租金
体育,0.3383754584476965,上海
财经,0.476406056501478,南美国家
房产,0.5508149075862644,银行
体育,0.6061816654229479,国安
体育,0.8242944626301241,孔卡
其他,0.5737219578943602,上合
房产,0.43321568083176776,百脑汇
财经,0.46525906169931547,面积
财经,0.43625075034917205,公平交易
汽车,0.3024148234704849,补单
汽车,0.3208808450363467,gl8
娱乐,0.30063118848582454,婚变
体育,0.8612295993842202,伍兹
科技,0.6682924559126523,飞行
体育,0.3006120944603171,快船
其他,0.6067369418693196,宋楚瑜
汽车,0.34827045634727816,帝豪
汽车,0.47907372229433076,特斯拉
科技,0.3974676719334593,数据分析
体育,0.4097669520876886,足协
其他,0.5661899947727486,渤海
房产,0.6167681457911359,精装
娱乐,0.531717235265104,新人
其他,0.5925575736281702,公斤
科技,0.5154416421460404,股价
汽车,0.5736387477494324,tsi
娱乐,0.5905551737287595,家辉
其他,0.2708434499229441,北京市
科技,0.30043760791911284,昂贵
汽车,0.6368327306203492,圈仔
汽车,0.6059142962281449,盼达
科技,0.5104409342576295,增长
体育,0.5078662110339558,泽斯
其他,0.37915922545440256,核验
房产,0.4842274613396179,房企
房产,0.5525173095142043,业委会
其他,0.42398947343211424,互联网
汽车,0.3294577679247962,vq25
财经,0.5722223813489573,服装
科技,0.48172312683867596,pro
财经,0.353347493133422,万吨
科技,0.7499402610593772,迅雷
体育,0.46186553035809663,蹦床
财经,0.5978625318351295,传销
其他,0.42277323891273066,气温
体育,0.5480309553486832,球迷
房产,0.4218466107192535,网站
房产,0.5179559400982363,土地
体育,0.47148069770473555,阿联
财经,0.3769098156542894,入场
娱乐,0.3467021919491917,苦情
房产,0.6015994096657769,物流园
体育,0.5686045667622369,高尔夫
体育,0.43727225158119765,北京队
房产,0.4079732875819558,大桥
房产,0.4040560207853465,综合体
其他,0.21180734560664152,['13b']
科技,0.724926165428314,陌陌
财经,0.4977232374014319,摩托罗拉
科技,0.5091748484527736,chrome
科技,0.5718383396234956,萨博
娱乐,0.5993245842357765,汪峰
财经,0.2567240816455108,评级
汽车,0.26107893414466904,加油卡
房产,0.6068239628077678,旅游
汽车,0.4148431440386724,世嘉
科技,0.35891988219272747,教师
其他,0.4968212036142599,星期六
娱乐,0.6310041398350136,七巧
娱乐,0.4566996739737151,恶童
房产,0.45193347022678615,审议稿
体育,0.37530138454624346,song
科技,0.6397397370557055,私有化
汽车,0.6049930976634684,panamera
娱乐,0.37163040009392917,中国
房产,0.3619036181787043,亿元
体育,0.8507659887437781,刘翔
科技,0.6561163927289287,wlan
汽车,0.5256398061976446,前车
汽车,0.5501310112183893,雷克萨斯
科技,0.69853901072716,基地
其他,0.5815447527563737,非遗
娱乐,0.6653360833889991,张家辉
其他,0.6044949674701616,科米
体育,0.39466660618232263,拉蒙德
科技,0.44784094728476254,帕塔
